source_file,test_id,qid,type,clean_text,raw_text
math-algebra1-2015.js,math_algebra1_2015,25,multiple-choice,Renee is going bowling. • The cost per game is $2.50. • Renee will need to rent a pair of bowling shoes for $1.50. • She can spend up to $16.00 to bowl and rent a pair of shoes. What is the maximum number of games that Renee can bowl?,Renee is going bowling.<br>• The cost per game is $2.50.<br>• Renee will need to rent a pair of bowling shoes for $1.50.<br>• She can spend up to $16.00 to bowl and rent a pair of shoes.<br><br>What is the maximum number of games that Renee can bowl?
math-algebra1-2015.js,math_algebra1_2015,26,multiple-choice,Malik can spend no more than $24 to buy pecans and cashews. He will pay $6 per pound for pecans and $8 per pound for cashews. Which graph best represents the number of pounds of pecans and the number of pounds of cashews Malik can buy?,Malik can spend no more than $24 to buy pecans and cashews. He will pay $6 per pound for pecans and $8 per pound for cashews. Which graph best represents the number of pounds of pecans and the number of pounds of cashews Malik can buy?
math-algebra1-2015.js,math_algebra1_2015,27,multiple-choice,What is the quotient of ( 15 x 2 − 8 x − 12 ) and ( 3 x + 2 ) ? Assume the denominator does not equal zero.,What is the quotient of <math><mo>(</mo><mn>15</mn><msup><mi>x</mi><mn>2</mn></msup><mo>−</mo><mn>8</mn><mi>x</mi><mo>−</mo><mn>12</mn><mo>)</mo></math> and <math><mo>(</mo><mn>3</mn><mi>x</mi><mo>+</mo><mn>2</mn><mo>)</mo></math>? Assume the denominator does not equal zero.
math-algebra1-2015.js,math_algebra1_2015,28,multiple-choice,Which graph has exactly one x-intercept and one y-intercept?,Which graph has exactly one x-intercept and one y-intercept?
math-algebra1-2015.js,math_algebra1_2015,29,multiple-choice,"Which equation best represents this data set? {(-4, -4.8), (-3, -8.2), (-2, -9.1), (-1, -8.1), (0, -4.7), (1, 0.3)}","Which equation best represents this data set?<br><br>{(-4, -4.8), (-3, -8.2), (-2, -9.1), (-1, -8.1), (0, -4.7), (1, 0.3)}"
math-algebra1-2015.js,math_algebra1_2015,30,multiple-choice,A relationship between x and y is shown in this table. Which equation represents this relationship?,"A relationship between <math><mi>x</mi></math> and <math><mi>y</mi></math> is shown in this table.<br><img src=""images/question_30.png"" class=""question-image"" alt=""Table showing values of x and y""><br>Which equation represents this relationship?"
math-algebra1-2015.js,math_algebra1_2015,31,multiple-choice,"Ms. Scott will pay $2,000 to have her house painted. The amount each painter earns, A, varies inversely for the number of painters, n, that will paint the house. Which equation best represents this situation?","Ms. Scott will pay $2,000 to have her house painted. The amount each painter earns, A, varies inversely for the number of painters, n, that will paint the house. Which equation best represents this situation?"
math-algebra1-2015.js,math_algebra1_2015,32,multiple-choice,The following graph shows a relation. Which of the following best describes the range of this relation?,"The following graph shows a relation. Which of the following best describes the range of this relation?<br><img src=""images/question_32.png"" class=""question-image"" alt=""Graph showing V-shaped relation"">"
math-algebra1-2015.js,math_algebra1_2015,33,drag-drop,"Each of these data sets has a mean of 20. Set 1: {18, 19, 20, 21, 22} Set 2: {20, 20, 20, 20, 20} Set 3: {16, 18, 20, 21, 25} Order the sets from greatest standard deviation to least standard deviation.","Each of these data sets has a mean of 20.<br><br>Set 1: {18, 19, 20, 21, 22}<br>Set 2: {20, 20, 20, 20, 20}<br>Set 3: {16, 18, 20, 21, 25}<br><br>Order the sets from greatest standard deviation to least standard deviation."
math-algebra1-2015.js,math_algebra1_2015,34,multiple-choice,A study was conducted to determine the number of cars that passed through two intersections each day for 20 days. The results are summarized in these box-and-whisker plots. Which statement is best supported by these data?,"A study was conducted to determine the number of cars that passed through two intersections each day for 20 days. The results are summarized in these box-and-whisker plots. Which statement is best supported by these data?<br><img src=""images/question_34.png"" class=""question-image"" alt=""Box plots"">"
math-algebra1-2015.js,math_algebra1_2015,35,multiple-choice,Which of these functions has exactly two different zeros?,Which of these functions has exactly two different zeros?
math-algebra1-2015.js,math_algebra1_2015,36,multiple-choice,In which table does y vary directly with x ?,In which table does <math><mi>y</mi></math> vary directly with <math><mi>x</mi></math>?
math-algebra1-2015.js,math_algebra1_2015,37,multiple-choice,"Which equation could represent a graph with x-intercepts of (4, 0) and (-7, 0)?","Which equation could represent a graph with x-intercepts of (4, 0) and (-7, 0)?"
math-algebra1-2015.js,math_algebra1_2015,38,multiple-choice,Which number is a zero of the function h ? h ( x ) = x 2 + 3 x - 18,Which number is a zero of the function <math><mi>h</mi></math>?<br><br><math><mi>h</mi><mo>(</mo><mi>x</mi><mo>)</mo><mo>=</mo><msup><mi>x</mi><mn>2</mn></msup><mo>+</mo><mn>3</mn><mi>x</mi><mo>-</mo><mn>18</mn></math>
math-algebra1-2015.js,math_algebra1_2015,39,multiple-choice,Which of the following graphs appears to be a function?,Which of the following graphs appears to be a function?
math-algebra1-2015.js,math_algebra1_2015,40,multiple-choice,"If f(x) = (x - 3)² + 1, what is f(6)?","If f(x) = (x - 3)² + 1, what is f(6)?"
math-algebra1-2015.js,math_algebra1_2015,41,multiple-choice,"Which number is NOT an element in the domain of this relation? {(-2, 3), (0, 4), (1, 1), (6, 0)}","Which number is NOT an element in the domain of this relation?<br><br><center>{(-2, 3), (0, 4), (1, 1), (6, 0)}</center>"
math-algebra1-2015.js,math_algebra1_2015,42,multiple-choice,"{(-5, 9), (2, 31), (9, 143), (11, 151), (0, 42), (5, 97)} Using the equation line of best fit, which number is the best prediction of the output when the input is 13?","<center>{(-5, 9), (2, 31), (9, 143), (11, 151), (0, 42), (5, 97)}</center><br><br>Using the equation line of best fit, which number is the best prediction of the output when the input is 13?"
math-algebra1-2015.js,math_algebra1_2015,43,multiple-choice,A data set has a mean of 720 and a standard deviation of 6. Which is closest to the z-score for an element of this data set with a value of 709?,A data set has a mean of 720 and a standard deviation of 6. Which is closest to the z-score for an element of this data set with a value of 709?
math-algebra1-2015.js,math_algebra1_2015,44,multiple-choice,Ramon drew box-and-whisker plots to summarize the number of pages in each chapter of two books. The values of the interquartile ranges for these box-and-whisker plots are the same. Which box-and-whisker plots could represent these data?,Ramon drew box-and-whisker plots to summarize the number of pages in each chapter of two books. The values of the interquartile ranges for these box-and-whisker plots are the same. Which box-and-whisker plots could represent these data?
math-algebra1-practice-2023.js,math_algebra1_practice_2023,1,multiple-choice,"What is the value of this expression when a = 8, b = 16, and c = −4? 5 a 3 - c b + 9","What is the value of this expression when a = 8, b = 16, and c = −4?<br><center><math><mn>5</mn><mroot><mi>a</mi><mn>3</mn></mroot><mo>-</mo><mi>c</mi><msqrt><mi>b</mi></msqrt><mo>+</mo><mn>9</mn></math></center>"
math-algebra1-practice-2023.js,math_algebra1_practice_2023,2,multiple-choice,What is the quotient of ( 15 x 2 − 8 x − 12 ) and ( 3 x + 2 ) ? Assume the denominator does not equal zero.,What is the quotient of <math><mo>(</mo><mn>15</mn><msup><mi>x</mi><mn>2</mn></msup><mo>−</mo><mn>8</mn><mi>x</mi><mo>−</mo><mn>12</mn><mo>)</mo></math> and <math><mo>(</mo><mn>3</mn><mi>x</mi><mo>+</mo><mn>2</mn><mo>)</mo></math>? Assume the denominator does not equal zero.
math-algebra1-practice-2023.js,math_algebra1_practice_2023,3,multiple-choice,Which represents this expression in simplest form? 15 ( x - 2 ) 3 3 ( x - 4 ) - 3,Which represents this expression in simplest form?<br><center><math><mfrac><mrow><mn>15</mn><mo>(</mo><msup><mi>x</mi><mrow><mo>-</mo><mn>2</mn></mrow></msup><msup><mo>)</mo><mn>3</mn></msup></mrow><mrow><mn>3</mn><mo>(</mo><msup><mi>x</mi><mrow><mo>-</mo><mn>4</mn></mrow></msup><msup><mo>)</mo><mrow><mo>-</mo><mn>3</mn></mrow></msup></mrow></mfrac></math></center>
math-algebra1-practice-2023.js,math_algebra1_practice_2023,4,multiple-choice,For which value of x does x 3 simplify to 5 7 3 ?,For which value of x does <math><mroot><mi>x</mi><mn>3</mn></mroot></math> simplify to <math><mn>5</mn><mroot><mn>7</mn><mn>3</mn></mroot></math>?
math-algebra1-practice-2023.js,math_algebra1_practice_2023,5,multiple-choice,"What is 3,456 3 in simplest form?","What is <math><mroot><mn>3,456</mn><mn>3</mn></mroot></math> in simplest form?"
math-algebra1-practice-2023.js,math_algebra1_practice_2023,6,multiple-choice,Frank works at a convenience store. • He earns $7.50 per hour when he works during the day. • He earns $12.50 per hour when he works at night. • He wants to earn at least $300 per week. Which graph best represents this situation?,Frank works at a convenience store.<br>• He earns $7.50 per hour when he works during the day.<br>• He earns $12.50 per hour when he works at night.<br>• He wants to earn at least $300 per week.<br><br>Which graph best represents this situation?
math-algebra1-practice-2023.js,math_algebra1_practice_2023,7,multiple-choice,"A square with a side length of x inches is shown. The equation y = 4x represents the relationship between the side length, x, and the perimeter, y, of the square in inches. Which student states the correct domain and range of this relationship?","A square with a side length of x inches is shown.<br><img src=""images/7.png"" class=""question-image"" alt=""Square with side length x""></img><br>The equation y = 4x represents the relationship between the side length, x, and the perimeter, y, of the square in inches. Which student states the correct domain and range of this relationship?"
math-algebra1-practice-2023.js,math_algebra1_practice_2023,8,multiple-choice,A function f is described. f(x) = (x − 2)² + 3 • The domain of f is all real numbers greater than 0. The range of f is all real numbers greater than or equal to —,A function f is described.<br><center>f(x) = (x − 2)² + 3</center><br>• The domain of f is all real numbers greater than 0.<br><br>The range of f is all real numbers greater than or equal to —
math-algebra1-practice-2023.js,math_algebra1_practice_2023,9,multiple-choice,Which function does NOT have a y-intercept of 2?,Which function does NOT have a y-intercept of 2?
math-algebra1-practice-2023.js,math_algebra1_practice_2023,10,multiple-choice,The graph of the function f(x) is shown on the coordinate plane. Which of these points is a solution of y = 3f(x)?,"The graph of the function f(x) is shown on the coordinate plane.<br><img src=""images/10.png"" class=""question-image"" alt=""Graph showing points (0,50), (1,100), (2,200)""></img><br>Which of these points is a solution of y = 3f(x)?"
math-algebra1-practice-2023.js,math_algebra1_practice_2023,11,multiple-choice,"The graph of an exponential function in the form y = a b x contains the points (0, 2), (1, 1) (2, 1/2). Which graph best represents the function?","The graph of an exponential function in the form <math><mi>y</mi><mo>=</mo><mi>a</mi><msup><mi>b</mi><mi>x</mi></msup></math> contains the points (0, 2), (1, 1) (2, 1/2). Which graph best represents the function?"
math-algebra1-practice-2023.js,math_algebra1_practice_2023,12,multiple-choice,Which table represents y = ( x + 5 ) 2 ?,Which table represents <math><mi>y</mi><mo>=</mo><msup><mrow><mo>(</mo><mi>x</mi><mo>+</mo><mn>5</mn><mo>)</mo></mrow><mn>2</mn></msup></math>?
math-algebra1-practice-2023.js,math_algebra1_practice_2023,13,multiple-choice,Each table represents values from four different functions. Which tables could represent an exponential function?,"Each table represents values from four different functions.<br><img src=""images/13.png"" class=""question-image"" alt=""Graph showing points (0,50), (1,100), (2,200)""></img><br>Which tables could represent an exponential function?"
math-algebra1-practice-2023.js,math_algebra1_practice_2023,14,multiple-choice,Given: f(x) = −x + 5 g(x) = 2x − 5 h(x) = (x + 2)(x − 5) Which functions have at least one equivalent x-intercept?,Given:<br><center>f(x) = −x + 5<br>g(x) = 2x − 5<br>h(x) = (x + 2)(x − 5)</center><br>Which functions have at least one equivalent x-intercept?
math-algebra1-practice-2023.js,math_algebra1_practice_2023,15,multiple-choice,"The principal at Washington High School investigated the relationship between a student's cell phone use and the student's grade point average, GPA. The table shows a sample of the data collected. The correlation coefficient for the curve of best fit is -0.9921. Based on the data, there appears to be —","The principal at Washington High School investigated the relationship between a student's cell phone use and the student's grade point average, GPA. The table shows a sample of the data collected.<br><img src=""images/15-16.png"" class=""question-image"" alt=""Data table showing cell phone hours and GPA""></img><br>The correlation coefficient for the curve of best fit is -0.9921. Based on the data, there appears to be —"
math-algebra1-practice-2023.js,math_algebra1_practice_2023,16,multiple-choice,Which conclusion about the relationship between student cell phone use and GPA is best supported by these data?,"<img src=""images/15-16.png"" class=""question-image"" alt=""Data table showing cell phone hours and GPA""></img><br>Which conclusion about the relationship between student cell phone use and GPA is best supported by these data?"
math-algebra1-practice-2023.js,math_algebra1_practice_2023,17,multiple-choice,"Using the quadratic curve of best fit, which equation most closely represents the set of data? {(−8, 80.4), (−7, 57.8), (−6, 38.6), (−5, 22.8), (3, 18.8), (5, 51.8), (7, 98.4)}","Using the quadratic curve of best fit, which equation most closely represents the set of data?<br><center>{(−8, 80.4), (−7, 57.8), (−6, 38.6), (−5, 22.8), (3, 18.8), (5, 51.8), (7, 98.4)}</center>"
math-algebra1-practice-2023.js,math_algebra1_practice_2023,18,multiple-choice,"This table shows the number of months used and the approximate distances driven, in miles, for six buses in a school district. Using the line of best fit for these data, which value is the best prediction of the distance driven, in miles, by a bus that has been used for 40 months?","This table shows the number of months used and the approximate distances driven, in miles, for six buses in a school district.<br><img src=""images/18.png"" class=""question-image"" alt=""Data table showing cell phone hours and GPA""></img><br>Using the line of best fit for these data, which value is the best prediction of the distance driven, in miles, by a bus that has been used for 40 months?"
math-algebra2-2014.js,math_algebra2_2014,1,multiple-choice,Which expression is equivalent to 3 n n + 3 + 5 n - 4 if no denominator equals zero?,Which expression is equivalent to <math><mfrac><mrow><mn>3</mn><mi>n</mi></mrow><mrow><mi>n</mi><mo>+</mo><mn>3</mn></mrow></mfrac><mo>+</mo><mfrac><mn>5</mn><mrow><mi>n</mi><mo>-</mo><mn>4</mn></mrow></mfrac></math> if no denominator equals zero?
math-algebra2-2014.js,math_algebra2_2014,2,multiple-choice,Which number is equivalent to ( - 6 - i ) + 5 i - ( 11 + 13 i ) ?,Which number is equivalent to <math><mo>(</mo><mo>-</mo><mn>6</mn><mo>-</mo><mi>i</mi><mo>)</mo><mo>+</mo><mn>5</mn><mi>i</mi><mo>-</mo><mo>(</mo><mn>11</mn><mo>+</mo><mn>13</mn><mi>i</mi><mo>)</mo></math>?
math-algebra2-2014.js,math_algebra2_2014,3,multiple-choice,Which of the following is the factored form of x 3 - 216 ?,Which of the following is the factored form of <math><msup><mi>x</mi><mn>3</mn></msup><mo>-</mo><mn>216</mn></math>?
